gov_id,english_name,chinese_name,address,district,latitude,longitude,email,telephone,fax,placement_type,valid_license_since
1892|WAH YING EMPLOYMENT CENTRE|華英僱傭中心|Shop 3065, 3rd floor, Kar Shing Shopping Centre, 15-19 Kau Yuk Road, Yuen Long, New Territories|Yuen Long District|22.4427485|114.0272538|wahying90399209@yahoo.com.hk|24420303|24429955|Foreign Domestic Helpers|2013
1895|KAMPO EMPLOYMENT AGENCY|金寶僱傭中心|Shop 107, 1st floor, Marina Square, 12A South Horizon Drive, Ap Lei Chau, Hong Kong|Southern District|22.2441696|114.146992|kampo.agency@gmail.com|28864628|28864608|Foreign Domestic Helpers, Local Domestic Helpers|2013
1898|VOILA MIGRANT WORKER AGENCY|華勵外傭代理|Shop 9A, Ground floor, La Fontaine, 6 Chui Lok Street, Tai Po, New Territories|Tai Po District|22.452891|114.164461|info@voila-hk.com|26600682|26600689|Foreign Domestic Helpers|2013
1899|THREE STAR EMPLOYMENT AGENCY LIMITED|三星僱傭中心有限公司|Flat D, 14th floor, National Court, 240 Nathan Road, Jordan, Kowloon|Yau Tsim Mong District|22.305169|114.1719115|threestarhk@yahoo.com|23761350|23762101|Foreign Domestic Helpers|2013
1904|ULTIMATE SUPREME LIMITED|甘宇有限公司|Room 905, 9th floor, Beverly House, 93-107 Lockhart Road, Wan Chai, Hong Kong|Wan Chai District|22.2782595|114.1721555|| ||Foreign Domestic Helpers, Local Domestic Helpers, Office Staff / Executive Search|2013
1923|SHUN ON DEVELOPMENT COMPANY LIMITED|順安拓展有限公司|Flat C, 6th floor, Edward Mansion, 141 Prince Edward Road West, Prince Edward, Kowloon|Yau Tsim Mong District|22.323729|114.1680996|cs@hungchau.com|23805054|24122991|Foreign Domestic Helpers|2013
1924|SHUN ON DEVELOPMENT COMPANY LIMITED|順安拓展有限公司|Flat B, 4th floor, Man Lin Building, 96-100 Prince Edward Road West, Mong Kok, Kowloon|Yau Tsim Mong District|22.3240129|114.1671339|| ||Foreign Domestic Helpers|2015
1926|SHUN ON DEVELOPMENT COMPANY LIMITED|順安拓展有限公司|Flat 1503, 15th floor, Kiu Fai Mansion, 413 King's Road, North Point, Hong Kong|Eastern District|22.291399|114.199913|eva_wong08@yahoo.com.hk|28821527|28821527|Foreign Domestic Helpers|2013
1950|T P G CONSULTANT COMPANY||Room 1913, 19th floor, Radio City Solo, 505 Hennessy Road, Causeway Bay, Hong Kong|Tuen Mun District|22.280309|114.183322|tpg888@biznetvigator.com|25114668|28073878|Foreign Domestic Helpers|2013
1951|Au Traders Service Centre|金石服務中心|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong|Central and Western District|22.2867225|114.1523585|| ||Foreign Domestic Helpers, Imported Worker|2013
1964|JOANNE PAUL EMPLOYMENT AGENCY||Room 306, 6th floor, Yue's House, 304-306 Des Voeux Road Central, Central, Hong Kong|Central and Western District|22.286675|114.1507549|JP_AGENCY@YAHOO.COM.HK|31020378|31020376|Foreign Domestic Helpers, Local Domestic Helpers|2013
1965|Yuk Fai Employment Agency|旭輝僱傭公司|Room 807, 8th floor, Yip Fung Building, 2-18 D'Aguilar Street, Central, Hong Kong|Central and Western District|22.2813539|114.1561333|employ@yukfai.hq.com.hk|28109382|28109682|Foreign Domestic Helpers|2013
1968|Yuk Fai Employment Agency|旭輝僱傭公司|Shop 214, Level 2, Metro City, Phase I, Tseung Kwan O, New Territories|Sai Kung District|22.3119357|114.2568776|| ||Foreign Domestic Helpers|2013
1977|Juliana Company Limited|翠華僱傭有限公司|Unit N, 12th floor, Wah Lik Industrial Centre, 459 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|22.3750578|114.1105848||69399885||Foreign Domestic Helpers|2013
1987|GLORY BRIGHT CONSULTANTS COMPANY|煇煌顧問公司|1st floor, Winner Mansion, 691A Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|22.3199506|114.1689684|| ||Foreign Domestic Helpers, Local Domestic Helpers, Office Staff / Executive Search|2013
1998|LINK HEART EMPLOYMENT|滙心僱傭|Ground floor, Ninth Street, 5D Tai Wai Village, Tai Wai, Sha Tin, New Territories|Sha Tin District|22.3697293|114.1736608|linkheartemployment@live.hk|27904088|34832018|Foreign Domestic Helpers, Local Domestic Helpers|2013
1999|EVANGELINE EMPLOYMENT AGENCY|卡羅僱傭中心|Room 1427, 14th floor, Radio City, 505-511 Hennessy Road, Causeway Bay, Hong Kong|Wan Chai District|22.2803125|114.1833195|| ||Foreign Domestic Helpers|2013
3919|Asian Developing Talent||Flat C, 9th floor, Max Share Centre, 373 King's Road, North Point, Hong Kong|Eastern District|22.2908944|114.1979274||29073777|25100266|Foreign Domestic Helpers, Imported Worker, Local Domestic Helpers, Office Staff / Executive Search|2018
3925|AUGUST EMPLOYMENT AGENCY|捌月天僱傭中心|Room G, 23rd floor, Block A, Ho Shun Tai Building, 10 Sai Ching Street, Yuen Long, New Territories|Yuen Long District|22.4414277|114.0276786|augustmaid@gmail.com|93883268||Foreign Domestic Helpers|2018
3928|AERO CREW LIMITED||19th floor, Hong Kong Jewellery Building, 178-180 Queen's Road Central, Central, Hong Kong|Central and Western District|22.2848323|114.15283|MARJ@AEROCREW.ORG|37523082||Foreign Domestic Helpers, Other Non-office Worker|2018
1124|BUNGA RAYA MILLENNIUM HUMAN RESOURCES|順業印尼人力公司|Shop 1109, 1st floor, The Point, 3 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|22.2799736|114.1864561|millennium_hk@yahoo.com|28907090|28907091|Foreign Domestic Helpers|2009
1125|CARVEN EMPLOYMENT CO.|兆天雇傭中心|Ground floor, Fung Wong Building, 37B Sheung Fung Street, Wong Tai Sin, Kowloon|Wong Tai Sin District|22.3443276|114.1973386|certainbest888@yahoo.com.hk|34889305|34848574|Foreign Domestic Helpers|2009
1129|M&T; DOMESTIC SERVICES CO|恩賜僱傭服務公司|Shop 5, 1st floor, Ho King Commercial Centre, 2-16 Fa Yuen Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3159645|114.1719475|| ||Foreign Domestic Helpers|2009
1134|Many Maids Employment Agency|瑞安僱傭|Flat C, 17th floor, Harvard Commercial Building, 111 Thomson Road, Wan Chai. Hong Kong|Wan Chai District|22.277245|114.173929|manymaids@gmail.com|21174681|21174682|Foreign Domestic Helpers|2009
1145|NOW EMPLOYMENT AGENCY|當下僱傭服務|Shop F, Ground floor, Wing Lam Mansion, 1A-1J San Lau Street, Hung Hom, Kowloon|Kowloon City District|22.3124682|114.1866652|nowhunghom@gmail.com|24061111|23331344|Foreign Domestic Helpers, Imported Worker|2009
1165|TOP BUNGA EMPLOYMENT AGENCY|首亞僱傭公司|Room 1208, 12th floor, Block B, Bell House, 525-543 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|22.3134361|114.1703241|aahelper@ymail.com|27108822|30072265|Foreign Domestic Helpers|2009
1173|C & D EMPLOYMENT AGENCY|崇恩女傭服務公司|Shop G73 & G74, Ground floor, Smartland, 16 Tsuen Wah Street, Tsuen Wan, New Territories|Tsuen Wan District|22.3687555|114.1212579||96030419|31767419|Foreign Domestic Helpers|2011
1193|Harmonious Employment Agency|和諧外傭事務中心|Unit B, 11th floor, Prosperous Commercial Building, 54-58 Jardine's Bazaar, Causeway Bay, Hong Kong|Wan Chai District|22.2792794|114.1857561|harmonious.mkt@gmail.com|28828391|28828796|Foreign Domestic Helpers|2009
1200|FORECAST EMPLOYMENT CONSULTANT LIMITED|科亞海外僱傭有限公司|Shop 2, Ground floor, Site 1, Whampoa Garden, Hung Hom, Kowloon|Kowloon City District|22.305924|114.184301|| ||Foreign Domestic Helpers, Local Domestic Helpers|2009
1205|MAID A DIFFERENCE COMPANY LIMITED|印傭館有限公司|Office D, 6th floor, Bank Tower, 351-353 King's Road, North Point, Hong Kong|Eastern District|22.2907941|114.1973915|| ||Foreign Domestic Helpers|2009
1217|Metro Asia Recruitment Services Co.|盈利僱傭服務公司|Flat A, 1st floor, Block 3, Luen Fat House, 14-48 Ping Cheong Path, Yuen Long, New Territories|Yuen Long District|22.4473464|114.0228515|metroasia@hotmail.com|24436986|24436916|Foreign Domestic Helpers|2009
1219|Asia 4 Domestic Helper Limited|亞四僱傭有限公司|Room 2109, 21st floor, Workingberg Commercial Building, 41-47 Marble Road, North Point, Hong Kong|Eastern District|22.292115|114.2011961|info@asia4dh.com|25703228|25701828|Foreign Domestic Helpers|2010
1226|VCARE EMPLOYMENT SERVICES LIMITED|偉家僱傭服務有限公司|Flat B, 5th floor, Fairview Mansion, 51 Paterson Street, Causeway Bay, Hong Kong|Wan Chai District|22.2814485|114.1850518|howardcheung2003@yahoo.com|25041233|34282273|Foreign Domestic Helpers|2010
1227|VCARE EMPLOYMENT SERVICES LIMITED|偉家僱傭服務有限公司|Unit 8D, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories|Tai Po District|22.452909|114.170445|| ||Foreign Domestic Helpers|2010
1242|CILIWUNG LIMITED|吉利旺有限公司|Rear Portion, 1st floor, Wing Mui Building, 149 Sai Yee Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3218035|114.1710095|ciliwungltd@gmail.com|28902106|25774515|Foreign Domestic Helpers, Local Domestic Helpers|2010
1243|HING SHING MANPOWER AGENCY LIMITED|興成僱傭中心有限公司|At Portion A on Ground floor, 2 Hung Fook Street, To Kwa Wan, Kowloon|Kowloon City District|22.3142625|114.1881816||23661249|21428023|Foreign Domestic Helpers|2010
1245|Good Maid Employment Services Limited|得力僱傭有限公司|Shop 3C, 2nd floor, The Pacifica Mall, 9 Sham Shing Road, Lai Chi Kok, Kowloon|Sham Shui Po District|22.334453|114.149868|| ||Foreign Domestic Helpers|2010
1246|Good Maid Employment Services Limited|得力僱傭有限公司|Shop 24, Ground floor, Man Bo Building, 2 Tsing Hoi Circuit, Tuen Mun, New Territories|Tuen Mun District|22.3893336|113.9797971|| ||Foreign Domestic Helpers|2010
1254|TAK CHEONG EMPLOYMENT CO|德昌僱傭|Shop 121, Ground floor, Man Po Shopping Centre, 2 Tsing Hoi Circuit, Tuen Mun, New Territories|Tuen Mun District|22.3893456|113.9797833|takcheong_employment@yahoo.com.hk|26688622|26688950|Foreign Domestic Helpers|2010
1256|Chen Chen Co|珍珍公司|Flat B, 11th floor, Golden Hill Commercial Building, 39-41 Argyle Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3194009|114.168553|sun_lai2005@yahoo.com.hk|22648200|22648201|Foreign Domestic Helpers|2010
1260|PO MING EMPLOYMENT LIMITED|保明僱傭有限公司|Shop 33B, 2nd floor, The Pacifica Mall, 9 Sham Shing Road, Lai Chi Kok, Kowloon|Sham Shui Po District|22.334453|114.149868|lckpoming@gmail.com|36950822|37436333|Foreign Domestic Helpers|2010
1262|PO MING EMPLOYMENT LIMITED|保明僱傭有限公司|Shop 83, Basement, Home World, Site 12, Whampoa Garden, Hung Hom, Kowloon|Kowloon City District|22.306019|114.184788|hhpoming@gmail.com|36934671|36934673|Foreign Domestic Helpers|2012
1263|WIN CHOICE EMPLOYMENT COMPANY|榮印僱傭公司|Room 1102, 11th floor, 655 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|22.3185385|114.1692705|winchoice88@yahoo.com.hk|62098875|23689920|Foreign Domestic Helpers, Local Domestic Helpers|2010
1272|FERNANDEZ EMPLOYMENT TRAVEL SERVICE|友源專業僱傭中心|Unit 1305, 13th floor, Workingberg Commercial Building, 41-47 Marble Road, North Point, Hong Kong|Eastern District|22.292115|114.2011961|fets168@yahoo.com.hk|31063252|22346135|Foreign Domestic Helpers|2010
1282|Sunny Day Employment Agency|新天地僱傭中心|Shop 215, Level 2, Metro City, Phase 1, Tseung Kwan O, New Territories|Sai Kung District|22.3119357|114.2568776|patricktse828@gmail.com|27044880|27045880|Foreign Domestic Helpers|2010
1284|POPULAR WIN EMPLOYMENT AGENCY LIMITED|勝彩僱傭有限公司|Shop 220A, 2nd floor, Richland Shopping Centre, 80 Wan Kong Road, Kowloon Bay, Kowloon|Kwun Tong District|22.3307275|114.2053507|popularwin39@yahoo.com.hk|36919325|36919326|Foreign Domestic Helpers|2010
1285|MAIDSLAND EMPLOYMENT AGENCY|承諾僱傭中心|Shop 157 & 158A, 1st floor, New Trend Plaza, 278-288 King's Road, Fortress Hill, Hong Kong|Eastern District|22.289464|114.1948104|maidsland2012@yahoo.com.hk|29710818|81489614|Foreign Domestic Helpers|2010
1295|AVIEN EMPLOYMENT AGENCY & TRADING|雅佳僱傭中心|Shop 53, Ground floor, Man Fung Building, 11-15 Fung Kwan Street, Yuen Long, New Territories|Yuen Long District|22.4428504|114.034394|| ||Foreign Domestic Helpers|2010
1299|Cheers Employment Limited|歡欣僱傭有限公司|Room 2002, 20th floor, Wan Chai Commercial Centre, 194-204 Johnston Road, Wan Chai, Hong Kong|Wan Chai District|22.2771721|114.176025|| ||Foreign Domestic Helpers|2010
1304|MEGADIME CONSULTANT||Unit 2001, 20th floor, Wing Tuck Commercial Centre, 183 Wing Lok Street, Sheung Wan, Hong Kong|Central and Western District|22.2868335|114.149104|megadimeconsultant@ymail.com|34874010||Foreign Domestic Helpers|2010
1307|WONDERFUL HELPERS STATION|傭之家|Room 2301, 23rd floor, Yip Fung Industrial Building, 7 Sheung Hei Street, San Po Kong, Kowloon|Wong Tai Sin District|22.3380535|114.198005|helpersstation@yahoo.com.hk|23422858|34896133|Foreign Domestic Helpers|2010
1315|KAH KAH EMPLOYMENT|家家女傭|Office B, 15th floor, Prosperous Commercial Building, 54 Jardine's Bazaar, Causeway Bay, Hong Kong|Wan Chai District|22.2793355|114.1858034|susanna@kahkah.com.hk|21540022|21540012|Foreign Domestic Helpers|2010
1319|SPECIAL ZONE OVERSEAS EMPLOYMENT (HONG KONG) LIMITED|特區海外僱傭(香港)有限公司|Shop 118, 1st floor, Union Plaza, Fanling, New Territories|North District|22.49972|114.1416195|| ||Foreign Domestic Helpers|2010
1320|SPECIAL ZONE OVERSEAS EMPLOYMENT (HONG KONG) LIMITED|特區海外僱傭(香港)有限公司|Unit C, 7th floor, Cheerrick Building, 65 Sau Fu Street, Yuen Long, New Territories|Yuen Long District|22.4449594|114.0262804|| ||Foreign Domestic Helpers|2010
1342|Maid Heart Employment Centre|盈心僱傭中心|Flat B, 26th floor, Capitol Centre, Tower 2, 28 Jardine's Crescent, Causeway Bay, Hong Kong|Wan Chai District|22.2795105|114.1846913|edgar@maidheart.com.hk|28082806|28082839|Foreign Domestic Helpers|2010
1343|C. U. Consultant and Employment Services||Room B, 8th floor, Southern Commercial Building, 11-13 Luard Road, Wan Chai, Hong Kong|Yau Tsim Mong District|22.2772106|114.1713874|cuce@cuce.com.hk|23114811|23115911|Foreign Domestic Helpers|2010
1353|Y2K Employment Agency|千禧僱傭中心|Room 2202A, 22nd floor, 655 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|22.3185385|114.1692705|y2kagency@gmail.com|26082000|26081339|Foreign Domestic Helpers|2010
1359|ABLE & TRUST EMPLOYMENT AGENCY|家信僱傭代理|Flat B5, 7th floor, Morlite Building, 40 Hung To Road, Kwun Tong, Kowloon|Kwun Tong District|22.3116795|114.22072|ateagency@yahoo.com.hk|26070555|26070588|Foreign Domestic Helpers|2010
1371|Stone Employment Agency|大石僱傭|Shop 4, Ground floor, Chit Lee Commercial Building, 30-36 Shau Kei Wan Road, Sai Wan Ho, Hong Kong|Eastern District|22.2835145|114.2205065||21178119|25138773|Foreign Domestic Helpers|2010
1372|WRIGHT INT'L MANPOWER COMPANY|志僱傭服務公司|Room 1601, 16th floor, Chung Kiu Commercial Building, 47-51 Shan Tung Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.317853|114.1701246|| ||Foreign Domestic Helpers|2010
1380|STABLE MAID EMPLOYMENT AGENCY|安定僱傭中心|Room 1803, 18th floor, 38 Plaza, 38 Shan Tung Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3172893|114.1689466|info@onting.com.hk|23848212|23843066|Foreign Domestic Helpers|2010
1400|FURTHER CREATION EMPLOYMENT CENTRE|富達僱傭中心|Room 601, 6th floor, Sino Centre, 582-592 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|22.3160365|114.170322|cs@furthercreation.com|23886182|28697900|Foreign Domestic Helpers, Local Domestic Helpers|2011
1403|STEP ONE EMPLOYMENT AGENCY|一僱傭|Room 2A, 1st floor, Fu Tao Building, 98 Argyle Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3199021|114.1736085|steponeagency@yahoo.com.hk|34802840|30139956|Foreign Domestic Helpers, Local Domestic Helpers|2011
1414|WAIKIKI SERVICES & TRADING|滙基菲傭服務|Room 601, 6th floor, Tung Hip Commercial Building, 248 Des Voeux Road Central, Sheung Wan, Hong Kong|Central and Western District|22.286352|114.15217|waikikiserv@gmail.com|25216126||Foreign Domestic Helpers|2011
1415|Perfect Maid Centre|傭譽僱傭中心|Flat 703B, 7th floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|22.2799736|114.1864561|info@perfectmaid.com.hk|26100007|25100038|Foreign Domestic Helpers|2011
1416|Perfect Maid Centre|傭譽僱傭中心|Shop A26(B), Level 2, Tai Po Plaza, Tai Po, New Territories|Tai Po District|22.4542808|114.1590361|telly@perfectmaid.com.hk|24100008|25100038|Foreign Domestic Helpers, Local Domestic Helpers|2014
1418|Perfect Maid Centre|傭譽僱傭中心|Room A, 22nd floor, Fok Ying Building, 379-381 King's Road, North Point, Hong Kong|Eastern District|22.2909739|114.1982525|info@perfectmaid.com.hk|25100004|25100038|Foreign Domestic Helpers|2011
1419|P & P Employment Agency Limited|康寶僱傭有限公司|Room 1004, 10th floor, Progress Commercial Building, 9 Irving Street, Causeway Bay, Hong Kong|Wan Chai District|22.2787865|114.1864906|paula@ppmaid.com.hk|81233388|21807280|Foreign Domestic Helpers|2011
1426|OSCAR EMPLOYMENT CENTRE|康城僱傭中心|Flat B, 11th floor, Golden Hill Commercial Building, 39-41 Argyle Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3194009|114.168553|oscarcentre@yahoo.com.hk|26861168|30116811|Foreign Domestic Helpers|2011
1427|OVERSEAS GOODVIEW EMPLOYMENT SERVICES LIMITED|海外佳信僱傭服務有限公司|Unit 460, 13th floor, Yeung Iu Chi Commercial Building, 460-462 Jaffe Road, Causeway Bay, Hong Kong|Wan Chai District|22.2806043|114.1818529|| ||Foreign Domestic Helpers|2011
1437|ASEAN EMPLOYMENT CENTRE|阿信女傭|Room 112-113, 1st floor, Empire Court, 2-4 Hysan Avenue, Causeway Bay, Hong Kong|Wan Chai District|22.2778339|114.1843125|sallyltd.@yahoo.com.hk|29671086|36200110|Foreign Domestic Helpers|2011
1439|YING FUNG ASIA (OVERSEA) AGENCY CO|盈豐亞洲(海外)僱傭服務中心|Shop 114C, 1st floor, Phase 2, Kingswood Ginza, Tin Shui Wai, New Territories|Yuen Long District|22.4606419|114.0041996|| ||Foreign Domestic Helpers|2011
1456|SUPER MAID LIMITED|超級名傭有限公司|2nd Floor, Block B, 249-251 Temple Street, Jordan, Kowloon|Yau Tsim Mong District|22.304939|114.1694692|kkleung2005@gmail.com|28811082 / 93816638||Foreign Domestic Helpers, Imported Worker|2011
1470|Peony Employment Agency Limited|愛家僱傭有限公司|Shop 25D, Ground floor, Fortress Tower, 250 King's Road, North Point, Hong Kong|Eastern District|22.2885994|114.1943746|info@peonyemploy.com|31755578|31755589|Foreign Domestic Helpers|2011
1493|KAREN & COMPANY|嘉威僱傭公司|Room 1414, 14th floor, Wellborne Commercial Centre, 8 Java Road, North Point, Hong Kong|Eastern District|22.2910835|114.1955965|helpfulcompany1991@gmail.com|28026190|28878350|Foreign Domestic Helpers|2011
1496|St. Joseph's Employment Consultants|約瑟僱傭顧問|Shop 1A, Ground floor, Kam Fung Building, 39 Castle Peak Road, Yuen Long, New Territories|Yuen Long District|22.4446555|114.0309024|| ||Foreign Domestic Helpers|2011
1500|Happy Employment Agency|至樂僱傭中心|Room A, 3rd floor, Hong Lok Mansion, 72 Argyle Street, Mong Kok, Kowloon|Yau Tsim Mong District|22.3195471|114.1718727|ms.lowaiming@yahoo.com.hk|34883373|34883369|Foreign Domestic Helpers|2011
1505|PT. ORIENTASARI MAHKOTA (HK)|印尼人力資源香港站|Room E, 1st floor, Fairview Mansion, 51 Paterson Street, Causeway Bay, Hong Kong|Wan Chai District|22.2814485|114.1850518|orientasarisby@gmail.com|281328369|28138925|Foreign Domestic Helpers|2011
1506|HAPPY STAY EMPLOYMENT AGENCY|樂在屋僱傭中心|Unit3, 10th floor, Ricky Centre, 36 Chong Yip Street, Kwun Tong, Kowloon|Kwun Tong District|22.3143075|114.2191765||27698668||Foreign Domestic Helpers, Local Domestic Helpers|2011
1509|TP3 LIMITED||Room 2101, 21st floor, Singga Commercial Centre, 144-151 Connaught Road West, Sheung Wan, Hong Kong|Central and Western District|22.2882765|114.1427881|merltp3employment@gmail.com|36895588||Foreign Domestic Helpers|2011
1528|Top Aid Employment & Travel Services|領先僱傭服務|Room 701A, 7th floor, Far East Consortium Building, 121 Des Voeux Road Central, Central, Hong Kong|Central and Western District|22.2850745|114.15562|| ||Foreign Domestic Helpers|2011
1545|JL Employment Centre|JL 僱傭站|Shop C70B, 2nd floor, Kwai Chung Plaza, 7-11 Kwai Foo Road, Kwai Chung, New Territories|Kwai Tsing District|22.358099|114.1276166|jlemployment@outlook.com|24791977|24791970|Foreign Domestic Helpers|2011
1546|JL Employment Centre|JL 僱傭站|Shop 16, Ground floor, Cheong Sing Building, 3 Wang Fat Path, Yuen Long, New Territories|Yuen Long District|22.44214|114.0301225|jlemployment@outlook.com|24782384|24791970|Foreign Domestic Helpers|2011
1551|DY Employment Agency|卓暐僱傭中心|Flat A, 31st floor, Block 3, Hoi Ngar Court, South Horizons, Ap Lei Chau, Hong Kong|Southern District|22.243373|114.1476512|info@dyagency.com|39969618|39969628|Foreign Domestic Helpers, Office Staff / Executive Search|2011
1552|PRIME-MAID EMPLOYMENT AGENCY|優美僱傭服務中心|Shop C5, Podium Floor, 6 Glee Path, Mei Foo Sun Chuen, Lai Chi Kok, Kowloon|Sham Shui Po District|22.3369246|114.1389041|primemaid01@yahoo.com|23047777|27853103|Foreign Domestic Helpers|2011
1561|J'S EMPLOYMENT AGENCY|J'S 僱傭站|Shop 18A, 1st floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories|Yuen Long District|22.444061|114.0287549|jsemployment01@yahoo.com|29440684|29440134|Foreign Domestic Helpers|2012
1564|THAI MANPOWER CONSULTANT|泰國勞工顧問|Room 506, 5th floor, Dannies House, 20 Luard Road, Wan Chai, Hong Kong|Central and Western District|22.2787091|114.171941|veda604@gmail.com|25202276|25202232|Foreign Domestic Helpers|2012
1565|Job Leader Profession Consultant|利而達僱傭代理|Room 505, 5th floor, Workingview Commercial Building, 21 Yiu Wa Street, Causeway Bay, Hong Kong|Wan Chai District|22.2776255|114.1819384|| ||Foreign Domestic Helpers|2012
1567|TOTAL RICH FUND LIMITED|總裕基金有限公司|Room 605, 6th floor, Corn Yan Centre, 3 Jupiter Street, Fortress Hill, Hong Kong|Eastern District|22.2862201|114.1924944|totalrichfund@gmail.com|26606222|26615999|Foreign Domestic Helpers|2012
1576|C & C Oversea Employment Company|小寶海外僱傭公司|Room 805, 8th floor, Sino Centre, 582-592 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|22.3160365|114.170322|cnc_boss_i@yahoo.com.hk|23972228|27807778|Foreign Domestic Helpers, Imported Worker|2012
1579|Lotus Employment Agency|樂怡居海外僱傭中心|Flat A, 1st floor, Yat Fung Lau, 110 Nga Tsin Wai Road, Kowloon City, Kowloon|Kowloon City District|22.329128|114.188602|comment@lotusmaid.com.hk|27163666|27163777|Foreign Domestic Helpers|2012
1580|Lotus Employment Agency|樂怡居海外僱傭中心|Flat C, 6th floor, Guangdong Tours Centre, 18 Pennington Street, Causeway Bay, Hong Kong|Wan Chai District|22.278362|114.1862115|comment@lotusmaid.com.hk|25776111|25776999|Foreign Domestic Helpers|2012
1581|Lotus Employment Agency|樂怡居海外僱傭中心|Front Portion, 12th floor, Lung Ma Building, 552 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|22.3141858|114.1706887|comment@lotusmaid.com.hk|26738000|27806778|Foreign Domestic Helpers|2014
1582|Lotus Employment Agency|樂怡居海外僱傭中心|Unit B, 8th floor, Capricorn Centre, 155 Sai Yeung Choi Street North, Prince Edward, Kowloon|Yau Tsim Mong District|22.3253865|114.1685525|comment@lotusmaid.com.hk|27622340|27622343|Foreign Domestic Helpers|2012
1590|Ngai Kan Employment Agency|毅勤僱傭中心|Flat M11, Ground floor, Tai Po Hui Market, Tai Po Complex, 8 Heung Sze Wui Street, Tai Po, New Territories|Tai Po District|22.4461467|114.1665236|nk.tommychow@gmail.com|91463388|26382851|Foreign Domestic Helpers|2012
1606|DYNASTY EMPLOYMENT CENTRE LIMITED|威龍僱傭中心有限公司|Room 502, 5th floor, Royal Commercial Centre, 56 Parkes Street, Jordan, Kowloon|Yau Tsim Mong District|22.304725|114.170758|dynasty.ltd@hotmail.com|23250023|23251038|Foreign Domestic Helpers|2012
1607|DYNASTY EMPLOYMENT CENTRE LIMITED|威龍僱傭中心有限公司|Shop 3D, Ground floor, Full Cheung House, 93 On Ning Road, Yuen Long, New Territories|Yuen Long District|22.4459487|114.0250038|| ||Foreign Domestic Helpers|2013
1612|LI WING EMPLOYMENT CENTRE|麗榮僱傭中心|Room 2903, 29th floor, Kwai Hung Holdings Centre, 89 King's Road, North Point, Hong Kong|Eastern District|22.2865495|114.1926989|liwing2903@gmail.com|28973003|28971982|Foreign Domestic Helpers|2012
1624|SHUN FAT EMPLOYMENT CO|順發僱傭公司|Ground floor, Tak Cheong Mansion, 47B Chuen Lung Street, Tsuen Wan, New Territories|Tsuen Wan District|22.3710084|114.116382||24990092||Foreign Domestic Helpers, Local Domestic Helpers|2012
1632|JASMINE EMPLOYMENT AGENCY|盈信僱傭服務公司|Room 604, 6th floor, The L.Plaza, 367-375 Queen's Road Central, Central, Hong Kong|Central and Western District|22.286184|114.1491499|| ||Foreign Domestic Helpers|2012
1634|JDC Employment|真摯僱傭|Room 1615, 16th floor, Eton Tower, 8 Hysan Avenue, Causeway Bay, Hong Kong|Wan Chai District|22.2779504|114.1847591|| ||Foreign Domestic Helpers, Local Domestic Helpers|2012
1635|HelperHK Limited||Flat 1511, 15th floor, Lucky Centre, 165-171 Wan Chai Road, Wan Chai, Hong Kong|Wan Chai District|22.2769006|114.177048||34803450||Foreign Domestic Helpers, Imported Worker, Local Domestic Helpers|2012
1636|HGM EMPLOYMENT AGENCY|HGM 僱傭服務|Ground floor, Chung Ying Building, 20 Connaught Road West, Sheung Wan, Hong Kong|Central and Western District|22.2877423|114.1493|| ||Foreign Domestic Helpers, Local Domestic Helpers|2012
1644|Prudential Employment Agency|寶達僱傭中心|Room 804, 8th floor, Welland Building, 368 Queen's Road Central, Sheung Wan, Hong Kong|Central and Western District|22.285846|114.1490771|maria.chan@pruea.hk|25447799|23239629|Foreign Domestic Helpers|2012
1645|NET RESOURCES CONSULTANT|人力特女傭與勞務顧問|No. 55 Sheung Chuk Yuen, Yuen Long, New Territories|Yuen Long District|22.4444914|114.0301444|joanne@netresources.com.hk|35862966|35869319|Foreign Domestic Helpers, Local Domestic Helpers|2012
1657|FESDI EMPLOYMENT CENTRE|喜訊僱傭公司|Room 1106, 11th floor, Haleson Building, 1 Jubilee Street, Central, Hong Kong|Central and Western District|22.284145|114.1548239|| ||Foreign Domestic Helpers|2012
