_id,name,address,license_start_date,license_end_date,representative,status,website,email,telephones
_id,name,address,license_start_date,license_end_date,representative,status,website,email,telephones
a7f1e6fc5748d2413a4e5723be9c9b9ad7e60bb6|LEAD RESOURCES MANAGEMENT CORP. (FORMERLY VEAM ENT. CO.)|2655 A.BAUTISTA ST MALATE, MANILA|4/14/2016|4/13/2020|JOHN FELICISIMO MANECLANG|Valid License|www.lead.com|recruit@lead.com.ph|5212558,5253798,3101833,0908729
0ff7487862e3b17693bfdb90e1bd2104c2cc671b|LEADWELL INTERNATIONAL MANPOWER SERVICES INC (FOR NPJ PLCMT & PROM AGENCY)|UNIT 1040, GF, MPR BLG, 1044 ALHAMBRA ST ERMITA, MANILA|8/23/2018|8/22/2022|ANALIZA S ALENEZI|Valid License|www.leadwellinternational.com|samba5000@hotmail.com|2425941
d807983306781a59230ac2ed4ba36c28b653c973|LEGACY HUMAN RESOURCE INTERNATIONAL INC. (FOR: SAUDIPHIL MANPOWER SCVS INC)|U1001, PEARL OF THE ORIENT TOWER, 1240 ROXAS BLVD ERMITA, MANILA|12/9/2014|12/9/2018|YSMAEL TAGO MIMBALA ALI|Valid License||saudiphilmanpower@gmail.com|5619622,9176970,9194965
034620012ab049f047b37a7fb09dd9bd0c7f0376|LIDROS SERVICE CONTRACTOR INC (JS SERVICE CONTRACTOR)|1253 PENAFRANCIA ST COR P. QUIRINO AVE EXT PACO|12/18/2002|12/17/2006|MS SOLEDAD SM DEL ROSARIO|Cancelled|www.lidros.net|soledad@pldtdsl.net/lidros@pldtdsl.net|5631940,5220746,5639008
f9b9a46943282904b372de1a1fcdf4a82f236810|LIFELINKS INTERNATIONAL RESOURCES INC|2F, FERON BLG, 9590 KAMAGONG COR BAGTIKAN STS SAN ANTONIO VILLAGE, MAKATI|2/20/2016|2/19/2020|JAIME MIGUEL G DE SEQUERA|Valid License|www.lifelinks.com.ph|myjob@lifelinks.com.ph|8150407,7981111,0998968
bf792dfa8ce8e92eeeaee95fb6e6fa10e5c97ccd|LIGHT & HOPE OVERSEAS PLACEMENT AGENCY INC.|102A,104&105, PEARL OF THE ORIENT TWR, 1240 R BLVD ERMITA, MANILA|2/7/2016|2/6/2020|BELLA PORTIA V ROSS|Valid License|www.lightandhopeph.com|inquiry@lhphil.com/desiree@lhphil.com|5595904,0928370
7b3e63573b2876bfdd1b78e2fcffa9a5871a5a52|LINK ASIA MANPOWER SOLUTIONS CORP|UNIT 102, G/F, PAGE I BLDG, ACACIA AVENUE, MADRIGA AYALA ALABANG, MUNTINLUPA|11/18/2014|11/17/2018|FEDERICO V CORPUZ|Valid License|www.linkasiamanpowersolutions.com|admin@linkasiamanpowersolutions.com|8163258
f2c6c71b6e4b2ab26c348d04f7596b44bbb4f4cf|LOG INTERNATIONAL HR & RECRUITMENT AGENCY INC|8/F,R-605 &7A STANISCO TWR 999 P GIL COR AGONCILLO ERMITA, MANILA|4/23/2018|4/22/2022|ANNA LORWINA D. GOSUICO|Valid License|www.loginternationalrecruit.com|logagencyinc@gmail.com|6213958,2561139,0928848
181a525802e48e28d4ba479d7b7a48eb69d98aff|LOPROPAYL-OCEANUS SHIPPING AND SHIP MANAGEMENT INC (For OCEANUS MARITIME|UNITS 1001, 1002 & 1017, ESPAÑA TOWER, ESPAÑA BLVD SAMPALOC, MANILA|9/15/2018|9/14/2022|EFREN R JABLA|Valid License|www.oceanusmaritime.com|crewing@oceanusmaritime.com|2472939,2472942
d59739e862548d64c963a7612417815cadd36ff1|LUXURY AND JP INTERNATIONAL CORPORATION|2F, D&E BLG, 1482 LEON GUINTO COR ESCODA ST ERMITA, MANILA|9/10/2015|9/9/2019|FORTUNATA L HERNANDEZ|Valid License|www.luxuryandjpic.com|luxury.jpintl@gmail.com|5166820,4981015,0917568,0999995
b8dfdd829250850acc091ae9a9c9fa93c2af9cf8|LUZERN INTERNATIONAL MANPOWER SERVICES CORPORATION|1695 UNIT 3 TOWN HOMES F BENITEZ ST. MALATE, MANILA|12/2/2014|12/1/2018|MS. LUZVIMINDA C. MANOZA|Valid License||luzern_intl@yahoo.com|3100212,3100329,0932570,0919427
11ca4d7a9a6944cf8dfd1cfd75f4fe9e33df09e5|M.S.BRAINS INTERNATIONAL MANPOWER SERVICES, INC.|MF, JP LAUREL MEM FOUDN , MH DEL PILAR COR P GIL ERMITA, MANILA|7/15/2018|7/14/2022|CYNTHIA A. LUGTU|Valid License|www.brainsph.com|brainsmanpower@yahoo.com/info@brainsph.com|5225994,5219050,0919633
8244d0541b1b0ec99b5ade64149c3ce8fe719ee4|MABUHAY PERSONNEL & MANAGEMENT SERVICES INC|G/F & 2/F, EASTER SUN BLDG, 5059 FILMORE ST COR AR PALANAN, MAKATI|8/10/2018|8/9/2022|MS EDWINA L BEECH|Valid License|www.mabuhaypersonnel.com|mabuhaypersonnel@yahoo.com|8230311,8230289,0918941
04a69ed17104a2ff9f9c92a0f4014eb090b7e510|MAGSAYSAY GLOBAL SERVICES ,INC.( FOR:MLI RESOURCES INC.)|UNIT SV-1A, 7F, TIMES PLAZA BLG, U.N. AVE COR TAFT ERMITA, MANILA|3/18/2018|3/17/2022|MARLON R. ROÑO|Valid License|www.magsaysayglobal.com|mgsi_recruitment@magsaysay.com.ph|6289730,5672222
7fff7adffc7260a13b89c5346ea638179ac7061e|MAGSAYSAY INTERNATIONAL HUMAN RESOURCES INCORPORATED (FOR. STATESIDE NURSIN|UNIT 802 8F RICHBELT TOWER 17 ANNAPOLIS ST. GREENHILLS, SAN JUAN|3/2/2004|3/1/2008|ROSELLYN E MAGSAYSAY|Delisted|MAGSAYSAYINTERNATIONAL.COM|MIHRI@PLDTDSL.NET|7272017
efe7b2d6bf0058cdce64c82e071d385f32339ca8|MALORATA INTERNATIONAL MANPOWER AGENCY|UNIT 614, ROYAL TWIN TOWER, 648 REMEDIOS ST MALATE, MANILA|8/10/2015|8/9/2019|MA LORDA R TALAVERA|Valid License||malorata_2000@yahoo.com/malorata_manila@yahoo.com|9134072,5673646,3100968,0921980
c6a8cb66bd7ec9f2f54216f783eb15cdf996d63b|MANILA INTERNATIONAL RECRUITMENT SERVICES INC|UA,954 PRES.QUIRINO AVE.COR.SN.MARCELINO ST. MALATE, MANILA|11/8/2015|11/7/2019|SEVERINA J. TINGEY|Valid License|www.mirsi.net|mirsi@surfshop.net.ph/mirsirecruitment@gmail.com|5273624,5273625,5255033
cca44cb4375d4edda1925ae5eaf4ddc3187c54aa|MANILA OCEAN CREW MANAGEMENT INC|SECTION F, 17/F, RAMON MAGSAYSAY CENTER, 1680 ROXA MALATE, MANILA|10/2/2017|10/1/2021|LEAH E CASTRO|Valid License||operations@manilaocean.com.ph|3532917,3536070,3533372,3541372,0917583
4f05d8bb7b6fecf8e1f20589eb11e84d230facf7|MANILA RESOURCE DEVELOPMENT CORPORATION|3F-B,RUBETAN BLG III,88 ALABANG-ZAPOTE,PAMPLONA I LAS PIÑAS|10/11/2015|10/10/2019|JOSELITO O BINAY II|Valid License|www.manredphillipines.com|manredevcorp@gmail.com/manredevcorp@yahoo.com|5412334,0956140,0999810
c87f1ee5f7c3bdc287b1a92bfad4e1a5bce11885|MANPOWER ALLIANCE CORP (GUMABAO GAMBOA RECRUITING AGENCY)|UNIT D, A & P BLDG, 1500 FIGUEROA ST PACO, MANILA|11/10/2015|11/9/2019|ARNOLD D PALMES|Valid License|www.manpoweralliancecorp.com|officialmac.info@gmail.com|6187497,5627381,0939459
b8c068c5d1b10083dd9aad4a4ff714b33d09e9f3|MARDEL INTERNATIONAL MANAGEMENT & SERVICES,INC (URDUJA MANP SVCS)|77 AGUIRRE AVENUE, BF HOMES PARAÑAQUE|6/18/2016|6/17/2020|MS EPIFANIA F. BOYLE|Valid License|www.mardelinternational.com|mardel.poea2017@gmail.com|8526249,8428545,8525501
dd37622c3589e9046f68f6e729dc9b3e04b04979|MARSUN SHIPPING CORPORATION|U-5 A&B,3F RJTC CTR, 12 FIRST ST, NEW MANILA QUEZON CITY|12/6/2015|12/5/2019|CAPT DIEGO G SAGISI|Valid License|FBAcctmarsunshipping1980@yahoo.com|marsunship283@gmail.com|7248727,7273302,7277259
ee13c2442e6d9487c55de36b2a0bee6dcdc93c50|MEC INTERNATIONAL MANPOWER RESOURCES INC|UNIT 2 GF & 2F GP COMPLEX J TEODORO ST COR 4TH AVE GRACEPARK WEST, CALOOCAN CITY|7/7/2018|7/6/2019|MAGDALITA T CHUA|Valid License|www.mecmanpower.com|info@mecmanpower.com|2871983,0908533
f707632aca62dc16bc57a4aaf4292a8b10a2769a|MECTAP INTERNATIONAL PLACEMENT SERVICES, INC.|R-A(GF)&R102,105-106 (MF),VIR BLG,1840 E RODRIGUEZ CUBAO, QUEZON CITY|11/16/2014|11/15/2018|MS. METELINA B FORMENTO|Cancelled||metelina@yahoo.com/mectap_agecny@yahoo.com.ph|7211015,7220535,0928933
bb89c8359bd9e565bbf99036832cc974772ee1e6|MEDLINK INTERNATIONAL RESOURCING INCORPORATED (FOR: ORION SITE MEDLINK )|G/F 1, RAMAN CONDOMINIUM, 1130 CHINO ROCES AVENUE SAN ANTONIO VILLAGE, MAKATI|1/18/2017|1/17/2021|JOAN NINA OSENA-BARRETTO|Valid License|www.medlink.ph|mail@medlink.ph|5521418
d838b2a95bc7a2de4966814d29e3edb66f2102f5|MEIDEN WAY MANAGEMENT SPECIALIST|MEZZANINE FLOOR, VICTORIA CASA CIUDAD BLDG, 618 GA PASAY CITY|7/9/2015|7/8/2019|ALEXANDER M NUNEZ JR|Valid License|www.meidenway.com.ph|meidenway2014@gmail.com/meidenway@yahoo.com|8895964,8893569
f7f16c6facf39b9ae49308af8c8e88f8c23a0869|MEJA INTERNATIONAL MANPOWER AGENCY INC|PLAZA N,O,Q,R,S,T,T-A,U & X, AURORA PLAZA, ARQUIZA ERMITA, MANILA|3/5/2018|3/4/2022|MARINEL C MERCADO|Valid License||hr.mejainternational@gmail.com|2511827,2474098,2515822,2516962,0977728
8b10b19aa73b4081c001b5d34e41886531a6840e|MELAKOM GLOBAL SERVICES INC (FORMERLY MELAKOM INTERNATIONAL PROMOTIONS INC)|GF, GOODWILL BLDG, 1662 LEON GUINTO ST MALATE, MANILA|5/11/2016|5/10/2020|NICOLE P TSENG|Valid License|www.melakom.com|melakom-manila@yahoo.com|5253333,0917885
d1e31ec09a51c19c3f4ffabd070beae442ed6d7f|MEMERE INT`L. RECRUITMENT CO. INC.|UNIT 4 (GF) PACIFIC CORPORATE CTR 131 WEST AVENUE QUEZON CITY|2/26/2018|2/25/2022|ALFREDO A. MERCADO|Valid License|www.memeretalal.com|memereintl@hotmail.com/alfredo.mercado@yahoo.com|3427224,3766573,0922857
95d354c8213fde9b9e5c7c645dd0b9b51def0483|METROPOLIS MANPOWER & TRADING CORPORATION(FORMERLY LAUGHING CAMEL )|RMS 103 (GF), 205 (2F) & 307 (3F) GOLDEN SUN BLDG  QUEZON CITY|3/8/2016|3/7/2020|CARINA MARILYN FREDELUCES|Cancelled||metropolismanpower@yahoo.com|8555485,0915989
37142c9305da720cc284b98f56b015002a5b25bd|MHYNINOS PROMOTION INT`L INC (FORMERLY MHYNINOS DANCE STUDIO & PROMOTION IN|3/F-C, MNR BLDG, #52 5TH AVENUE, MURPHY CUBAO, QUEZON CITY|6/17/2016|6/16/2020|JENEFFER N NAVAS|Valid License||mhyninos_88@yahoo.com|4214252,4398539,0922910
8791f0749edeedecfaae20c5a9f3c1a8ab8638f1|MICHAELMAR PHILS., INC.|GF,2F & 3F, 4723 ARELLANO COR ZOBEL ROXAS STS PALANAN, MAKATI|1/14/2016|1/13/2020|MERCEDES M. RAVANOPOULOS|Valid License|www.michaelmar.com.ph|management@michaelmar.com.ph|5500115,5501052,5110395,4032480
50701bd35cb9d767eeeed3f9d9e32cfdcc29fdb3|MIDMAC MANPOWER SERVICES & PLACEMENT CORPORATION|S410 ERMITA CTR BLDG 1350 ROXAS BLVD ERMITA, MANILA|7/1/2016|6/30/2020|ABDUL Y. HADJISALAM|Valid License||midmacphilippines2008@yahoo.com|3541182,3543973,0917591,0928346
0004143fa9d83e337fdab366d97058034fa4d746|MID-SOUTH SHIP AND CREW MANAGEMENT INC.|3RD FLOOR, AMV BLDG, 1748 EVANGELISTA ST BANGKAL, MAKATI|10/12/2010|10/11/2014|NESTOR S. ILANO|Cancelled|www.midsouthphil.com|info@midsouthphil.com/nestorilano@yahoo.com.ph|3582228,3690507
4d74100b5c33dc38af17ac099f5b1938edd51e8f|MIP INTERNATIONAL MANPOWER SERVICES INC|MEZZ & 3RD FLR, MIP BLG, 28 GSIS AVE, GSIS VILL PROJECT 8, QUEZON CITY|9/2/2018|9/1/2022|MARCELINA P FERNANDO|Valid License|www.mipinternational.com|mip_intlmanpowerservices@yahoo.com|9270848,0917796
aeb03cbea1a1ef426472e05fca76c8d897f89ce4|MISS DIAMONDSTAR INTERNATIONAL MANPOWER SERVICES, INC.(FOR.DIAMOND STAR INT|R201A,203,203A,212,218&218A GEDISCO CTR, A MABINI ERMITA, MANILA|1/20/2007|1/20/2011|ELIZABETH E VERGARA|Cancelled||MISSDIAMONDSTAR@YAHOO.COM|5242573,4009432
24a3237bd9a3e85e8fb19b2c684b44196e2eb742|MISSION WAY MANPOWER SERVICES INC|GF, UNITS-A&B (2F) & 3B,1828 SN MARCELINO ST MALATE, MANILA|3/20/2016|3/19/2020|MR FERDINAND E MAGSINO|Valid License|www.missionwaymanpower.com|missionwaymanpower@yahoo.com|5227386,5160409,9178519
90087f3b485c924c5b188037e5fdbf21c5bcd254|MITAC OVERSEAS MANPOWER CORPORATION (FORMERLY EMMYLOU`S MANPOWER INC)|R609&611,DOÑA FELISA SYJUCO BLG, REMEDIOS COR TAFT MALATE, MANILA|5/25/2016|5/24/2020|DESIREE B ANONAT|Valid License|www.mitacoverseas@yahoo.com|mitac_8phils@yahoo.com|3537846,9941688
35762c6505712758eef9bb7bc93abbda5ab1020d|MMG INTERNATIONAL MANPOWER SERVICES CORPORATION|RMS 304A AND 306, GEDISCO CENTRE, 1564 A. MABINI S ERMITA, MANILA|5/31/2016|5/30/2020||Valid License|www.mmg-imanpower.org|mmg_internationalmanila@mmg_manpowe.org|4500695,4500696,0910849,0995221
d185a335b27e1c2583ce10380d82d8d72e337f5b|MMSPHIL MARITIME SERVICES INC.(PHILASIA SHIPPING AGENCY CORP)|RMS 303, 303-A, 303-B AND STOCKROOM 2, MMS BACOOR  BACOOR CITY, CAVITE|8/27/2016|8/26/2020|ALFREDO T. MENDOZA|Valid License|www.mmsphil.com.ph|mmsphil@mmsphil.com.ph|4198132,9088810
5c41d67e99f6354921c1b94b8d693100b32001a9|MOONSHERA INTERNATIONAL MANPOWER SERVICES INC|2/F 1505 MH DEL PILAR ST COR SALAS ST ERMITA, MANILA|12/28/2016|12/27/2020|SALVADOR F DOMASIAN|Valid License||moonshera.info@gmail.com/moonshera.intl@gmail.com|2549986,7085246,0919243
214b7dc7b0ad422ea8e8ed5a0d861ff5e68ecdcf|MULTI-ORIENT MANPOWER & MANAGEMENT SERVICES INC.|GROUND FLOOR (LW), RECRAA I BLDG, VITALEZ COMPOUNT PARAÑAQUE|2/27/2016|2/26/2020|FLORA P OCAMPO|Valid License||momms.cv@gmail.com/momms.japan@oriental.com.ph|8293629,8257956,0999994,0932885
4a8055ce229478761441011a6810e74bda1acb61|N` QUEEN OVERSEAS EMPLOYMENT CORPORATION (FOR N`QUEEN OVERSEAS EMPLOYMENT)|GROUND FLOOR, 3827A BERMEO STREET PALANAN, MAKATI|12/7/2015|12/6/2019|NELY R PASTORES|Valid License||nqueenoverseas_2000@yahoo.com|8070869,8651571,6660019,9164976
800a4abc33f9c7843ef33d33cc5e95bf7d0c7390|NATUNA SCEAN MANPOWER CORPORATION|B3P2 L2&L3 YOUNG ST MERITVILLE SUBD PULANGLUPA LAS PIÑAS|10/26/2015|10/25/2019|ENGR CELIA L DALDE|Valid License|www.natunascean.com|natunascean@yahoo.com/natunascean2@yahoo.com|5258695,5250415
0cb39d51d0bfd51658134e590e95d3468de12ebd|NAWRAS MANPOWER SERVICES INC (FORMERLY NAWRAS MANPOWER SERVICES)|2/F, 1769 A. MABINI STREET MALATE, MANILA|4/23/2016|4/22/2020|ANTONINA P. ABURAYYAN|Valid License|www.nawras.com.ph|applications@nawras.com.ph|3035001,0917201,0917893
0943db45e3884b1e2e47126523e6a1acca8c3c7d|NEOSTAR INTERNATIONAL MANPOWER SERVICES|RM 202, GEDISCO TERRACE, 1148 ROXAS BLVD ERMITA, MANILA|1/15/2016|1/14/2020|KRISTOFFER J EVANGELISTA|Suspended|www.neostarinternational.com|neostarimt2@yahoo.com.ph|3107843,0906058,0915320
18aff36eb1e38e018936f62e1b01792274c7359c|NETWORK MANAGEMENT RESOURCES CORPORATION|SEC A,GF, GMG BLG, 1144-1154 PRES QUIRINO AVE EXT PACO, MANILA|4/1/2016|3/31/2020|SENTA MAE D FLORES|Valid License|WWW.NETWORK.COM.PH|networkmanagement.manila@gmail.com|2448917,2448922,3137145,0947554
7b87354b01a8e2fd270f23e4ddd260e39874947d|NFD INTERNATIONAL MANNING AGENTS INC|U- 6G,PEARL PLAZA BLG,PEARL DRIVE,BRY SAN ANTONIO ORTIGAS, PASIG CITY|7/19/2015|7/18/2019|CYNTHIA E. SANCHEZ|Valid License|www.nfd.com.ph|nfd@nfd.com.ph|5597233,6320096,0917658,0977806
c2d9b5023f1beb421cc72ebf33f036547486d323|NHRFI HUMAN RESOURCES INTERNATIONAL INC (FORMERLY SUNACE INTERNATIONAL MANA|2/F (RIGHT WING), RIZAL TOWER, 4474 SINGIAN STREET MAKATI|2/1/2015|1/31/2019|MR DANILO S NAVARRO|Valid License||nhrfi_2014@yahoo.com/danabaya@yahoo.com|8993918,8993907,0917811
04ce7ab2c3bfda4fad615d3d1e8063e2ce12919c|NIR PLACEMENT CENTER INC (PHILIPPINE PLACEMENT CENTER INC)|GF AND 2F, 34 B & D, COLUMBIA ST, BRGY E. RODRIGUE CUBAO, QUEZON CITY|9/27/2015|9/26/2019|ANNA MAY B RAHMAD|Valid License||nir.placementcenter@gmail.com|9210568,0998172,0917398
a340fbc4abe89bdb9557578dd5a27e68a0b6b41e|NORBULK PACIFIC MARITIME INC|UNITS 801-816 & 8A, 8/F,DE LEON CTR,1151 M.H. DEL  ERMITA, MANILA|8/1/2018|7/31/2022|ATTY  GREGORIO F ORTEGA|Valid License|www.norbulkpacific.com|mail@norbulkpacific.com|3283471,3283474,3283472
82a3a453cd53efa5071e13cab8a10c8edab9b0d5|NORTEAM SHIPPING SERVICES, INC. FOR. HOMAN SHPNG. SVCS. PHILS. INC.|RMS 201 & 204 ITC BLDG, 337 GIL PUYAT AVENUE MAKATI|3/5/2016|3/4/2020|MR JULITO B QUIBAN JR|Valid License|www.norteam.com.ph|norteam.main@norteam.com.ph|8999445,0998960,0917814
5c842049f28b4158991a6f664ce359c54fa02d20|NOZOMI GLOBAL RESOURCES INC.|0775 NFSI JASMIN COR. A. CLIMACO ST.,CAPITOL SITE, CEBU CITY, CEBU|6/23/2012|6/22/2016|BENNY F. VILLAPAZ JR.|Delisted|www.nozomiglobal.com|info@nozomiglobal.com|2554348,2547322,2543656,4166374
e800f1925ae04de3bdb32978e72538c761c74a0c|OASIA GLOBAL RESOURCES INC|RM 2 (LEFT WING), 3/F, METROVIEW REAL ESTATE, 915  MALATE, MANILA|3/27/2017|3/26/2021|ALAN SIM AGUILANA|Valid License|www.oasiaglobal.com|oasia2015@gmail.com/oasia.johnborja@gmail.com|2564977,0939926,0915946
92217595316f00bfffec8cc888c7be832a73eece|ONTIME STAFFING SOLUTIONS INC|RM 511 5F  FELISA SYJUCO BLDG 1872 REMEDIOS TAFT MALATE, MANILA|12/1/2016|12/1/2018|MARIA ROWENA A JAVIER|Valid License|www.ontimestaffingsolutions.com|maria@ontimestaffingsolutions.com|2520000,0995505
1e4aec0ab833ad3a84fa6cffba8bb5d09048cfe8|ORANGE INTERNATIONAL RECRUITMENT SERVICES INC (FORMERLY INFRACELL PHILIPPIN|2654 BAUTISTA STREET MALATE, MANILA|11/21/2014|11/20/2018|ATTY IRENE S DARIO|Valid License|www.orangeph.com|info@orangeph.com|5237927,5237991,0908816
eb5b4566be0bdb405ce31f6e905714f97716a155|ORION GLOBAL INTEGRATED SERVICE SOLUTIONS INC|U2004 20F ANTEL GLOBAL CORP CTR JULIA VARGAS AVE ORTIGAS, PASIG CITY|10/26/2009|4/25/2010|ROM-VOLTAIRE C. QUIZON|Delisted|WWW.WORKOVERSEASDIRECT.COM|ORION@WORKOVERSEASDIRECT.COM|7061874,7061875
cb899634b2fb1832c87f49f973f6129f65141c40|OROPHIL SHIPPING INT`L CO. INC. (TIPOLO SHIPPING INT`L AGENCY)|REMEDIOS TOWER, 1971 LEON GUINTO STREET MALATE, MANILA|11/22/2015|11/21/2019|ENGR TOMAS N OROLA|Valid License|www.orophil.com.ph|orophil@orophil.com.ph|5270656,5280772,0922885
41f4fe31765e1235655ce19ec0030e9fcaf77022|OSG SHIP MANAGEMENT MANILA INC (FORMERLY STELMAR PHILS INC)|5/F, OSG HOUSE, 102 LP LEVISTE STREET SALCEDO VILLAGE, MAKATI|6/23/2012|6/22/2016|CAPT REX D. SEBALLOS|Delisted|www.osg.com|CrewOSGInt@osg.com|3248741,3248775,3248778
54c308738e165c1d68b1717446ba5c4d8f406cfe|OSM SHIPPING PHILS. INC. (FORMERLY EL SHADDAI SHIPPING INC.)|S-E,6F, G.E. ANTONINO BLG, TM KALAW COR. J BOCOBO ERMITA, MANILA|10/10/2016|10/9/2020|ALEXANDER G ABILO|Valid License||osmphil@yahoo.com|5276175,5276246,5365970
7ca2615e34bbf8b8c569e81c2d50033c8cf91525|OVERSEAS PROFESSIONAL ACHIEVERS INTL (OPAS) INC (FOR OVERSEAS PERFORMING A|1/F& 2/F , 287 P. TUAZON COR 18TH AVENUE CUBAO, QUEZON CITY|8/26/2014|8/25/2018|JANET B SUGITA|Cancelled|www.opasinternational.net|recruitment@opasinternational.net|4397867,0929234
3436ddc097bca483a6e9b120ed268f760808865e|PACIFIC ASIA OVERSEAS SHIPPING CORP|GF PAMCOR BLG, PASCOR DRIVE, BGY STO. NIÑO, PARAÑAQUE|9/9/2015|9/8/2019|ROSARIO V. GATAPIA|Valid License|www.pacific-ace.com/pascor|pascor@pacific-ace.com|8523067,8520000,0917817,0918906
6476377d2e75f24b67febc581276bbe790e8823c|PACIFIC E-LINKS INTERNATIONAL RECRUITMENT CORPORATION|6/F (LEFT WING),  MG BLDG, 150 AMORSOLO STREET LEGASPI VILLAGE, MAKATI|6/9/2016|6/8/2020|FELICER M NAPEÑAS|Valid License|www.pacific-elinks215.com|pacific.elinks2015@yahoo.com/pacificelinks@gmail.c|8175955
5693699b4f4092fa7a197090a0a751384ca9d6f9|PACIFIC STAR INTERNATIONAL EMPLOYMENT AGENCY CORP|H1&H2, LEON GUINTO TOWNHOMES, 2127 L GUINTO ST MALATE, MANILA|11/27/2014|11/27/2018|FORTUNATO ISAGA PARAL JR|Valid License|www.pacificstarinternational.com|pacificstaragency@gmail.com|3100094,0918818
f0e4f2ce06280682c43444be9df1730cf959b747|PANASCO PHILIPPINES RECRUITMENT AGENCY CORP|145 LANDCO CORP CTR 11/F UNIT 114 BAJADA DAVAO CTY DAVAO CITY, DAVAO DEL SUR|5/17/2011|5/17/2015|PHILIP S PANTOJAN|Delisted||panascophilippines@gmail.com|2210921,9493785,9473830
2da34646c4a47bcdc8afc9ac47f8b36a4498e536|PENTAGON INTERNATIONAL SHIPPING AGENCIES INC|4581 BARON COR SOLCHUAGA ST MAKATI|10/11/2015|10/10/2019|MEYNARDO I. BUGIA JR.|Suspended|www.pentaships.net.ph|pentagon@pentaships.net.ph|8971626,8904078,0917837,0917837
7e478e9892c1d615d962296823731f6a83e5cb1c|PERPETUAL HELP PLACEMENT SERVICES INTERNATIONAL INC (FORMERLY AP SQUARE INT|GF&BASEMENT,TAMAYO TOWER ,UPHR MED CTR COMPD PAMPLONA, LAS PIÑAS|3/25/2016|3/24/2020|MARK CARLO O. TAMAYO|Valid License|www.perpetual.placement.com|perpetualhelpplacement@gmail.com|8463257
591bf0d6cbc28696847d3d962c3a382ef627fc46|PHILIPPIANS INTERNATIONAL SHIPPING AGENCY, INC.|U903, ONE SAN MIGUEL BLDG, SAN MIGUEL AVE COR. SHA PASIG CITY|4/13/2018|4/12/2022|JOSEPH T. TUVIDA|Valid License|www.philippiansinternational.com|phlpians@yahoo.com|7065433,7065714
467ca6f2696b09b89615752fc29dfbe5eafa7660|PHIL-MAN MARINE AGENCY INC (FORMERLY  DOHLE-PHILMAN MANNING AGENCY INC)|UNITS 908 & 33E, PEARL OF THE ORIENT TWR, 1240  RO ERMITA, MANILA|10/22/2015|8/24/2019|CAPT MANOLO T GACUTAN|Valid License|www.philman.com.ph|philman.agency@yahoo.com|3218888,0956543
432a60f3347944e1335468ad06cb6eede826b3a5|PHILNOS CORPORATION|3F OAC BLG 27 SAN MIGUEL AVE ORTIGAS CTR PASIG CITY|9/15/2018|9/14/2022|MS MABEL THELMA MASANGKAY|Valid License|www.philnos.com.ph|apply@philnos.com.ph/operations@philnos.com.ph|6871978,6873175,0939905,0917810
2139a352fac38d3cbe9e70007a0af855494465ef|PHILSUNRISE MARITIME, INC.|U1002 10F COMMON GOAL TOWER, FINANCE COR INDUSTRY  MUNTINLUPA CITY, MUNTINLUPA|6/22/2016|6/21/2020|CAPT JOVITO L TORRES|Valid License|www.philsunrisemaritime.com.ph|manning@philsunrisemaritime.com.ph|5533182,9175481
78e59d4112f5b2bb0ec2620a5741d560d7c5a7a7|PHILSYNERGY MARITIME INC|U1001, COMMON GOAL TWR, FINANCE ST, ALABANG MUNTINLUPA CPO, MUNTINLUPA|8/4/2015|8/3/2019|REYNOLD LIM TORRES|Valid License|www.philsynergymaritime.com.ph|manila@philsynergymaritime.com.ph|8078241,4038310
8c5ae0e0a7a13ba759eacdd9bb05e2797a4f370c|PILIPINAS CROWN MARITIME INC|17F MARC 2000 BLDG, 1971 TAFT AVE COR PRES. QUIRIN MALATE, MANILA|12/27/2015|12/26/2019|MR RICHARD M MARQUEZ|Valid License||pilipinas_crown@pcmi.ph|5268039,5212110,5268040,5212082,5211149
2b5fcfe2303b551e4baec4ca3fcd957858a81c3c|PINOY OVERSEAS WORKERS EMPLOYMENT RESOURCES (POWER) CORP.|G/F, DENR BY THE BAY BLDG, 1515 ROXAS BLVD. ERMITA, MANILA|3/30/2017|3/29/2021|DR. STEPHEN S. SAVELLANO|Valid License|www.power-agency.net|pinoyworkers@gmail.com|2521617,9209064
6484554aa598338a7ca59912f895b6c848a47c43|PIONEER ASIA MANPOWER INTERNATIONAL, INC|G/F P & S BLDG (FOR. MARIWASA BLG), 717 AURORA BLV QUEZON CITY|4/12/2016|4/11/2020|IBONNE PEEJAY J PATTUNG|Valid License|www.pioneerasiamanpower.com|pioneerasiamanpower@gmail.com|7226617,7250769,0917880
d6a1100dee664abfe47422fe34b9fd4265c45283|PISCES INTERNATIONAL PLACEMENT CORPORATION (FORMERLY PISCES INTL PLACEMENT)|UNIT 101 (UNIT F), 8284 DR. A. SANTOS AVE, PQUE PARAÑAQUE|3/8/2016|3/7/2020|MARY CECILE C FRANCISCO|Valid License|www.piscesplacement.com|piscesinternational@yahoo.com|8256599
42b61608ff3a875b266ea3984f73404ad50f7820|PLACEWELL INTERNATIONAL SERVICES CORPORATION|UPPER GROUND AND 1ST FLOOR, JMC CENTRE, 6488 P. ME PIO DEL PILAR, MAKATI|3/25/2016|3/24/2020|AIDA ESCUETA|Valid License|www.placewellinternational.com|manila@placewellinternational.com|5264838,0917531
