gov_id,english_name,chinese_name,address,district,latitude,longitude,email,telephone,fax,placement_type,valid_license_since
557|Get Maid Agency|得如僱傭中心|Shop 195, Level 1, Metro City, Phase III, Tseung Kwan O, New Territories|Sai Kung District|lat: 22.3119357|lng: 114.2568776|info@gma.hk|27066533|28159750|Foreign Domestic Helpers|2004
558|Get Maid Agency|得如僱傭中心|Shop 35, Level 3, Shatin Centre, 2-16 Wang Pok Street, Sha Tin, New Territories|Sha Tin District|lat: 22.3824950|lng: 114.1902221|info@gma.hk|21878008|28159750|Foreign Domestic Helpers|2013
560|Asian Charm|None|Room 103, 1st floor, Chung Ying Building, 20-20A Connaught Road West, Sheung Wan, Hong Kong|Central and Western District|lat: 22.2877080|lng: 114.1492835|asiancharm9@gmail.com|25434982|28579523|Foreign Domestic Helpers, Local Domestic Helpers|2004
568|Ming Hay Employment Services Company|明禧僱傭服務中心|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4426515|lng: 114.0349977| | | |Foreign Domestic Helpers|2004
572|Jumbo International Maid Employment Agency|東南亞僱傭特區|Room 1607, 16th floor, Sino Centre, 582-592 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3160365|lng: 114.1703220|jumbomaid_hk@yahoo.com.hk|29828333|29828322|Foreign Domestic Helpers|2004
573|Jumbo International Maid Employment Agency|東南亞僱傭特區|Unit 1609A, 16th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548|jumbomaid_hk@yahoo.com.hk|29828311|29828611|Foreign Domestic Helpers|2006
574|Jumbo International Maid Employment Agency|東南亞僱傭特區|Room 1507, 15th floor, Causeway Bay Commercial Building, 1-13 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2799780|lng: 114.1864365|jumbomaid_hk@yahoo.com.hk|26688498|23388402|Foreign Domestic Helpers|2014
576|Ming Tak Services Company|明德旅遊僱傭公司|Room 1702, 17th floor, Arion Commercial Centre, 2-12 Queen's Road West, Sheung Wan, Hong Kong|Central and Western District|lat: 22.2863057|lng: 114.1483657|mingtak.kiki@yahoo.com|25493863|29888512|Foreign Domestic Helpers|2004
579|Elise Consultant|易利事顧問|Shop 45, 1st floor, Lee Bo Building, 3 Tsing Ho Square, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3884396|lng: 113.9792053|econsultant888@gmail.com|28681989|28507111|Foreign Domestic Helpers|2004
580|Beautiful House Employment Agency|家美僱傭中心|Shop G06, Ground floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2873295|lng: 114.1928394| | | |Foreign Domestic Helpers|2004
588|Happy Overseas Domestic Helpers Agency|新豐僱傭服務中心|Flat A, 4th floor, Mongkok Building, 546 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3140624|lng: 114.1707116|happyagency@gmail.com|67751698|27154413|Foreign Domestic Helpers, Local Domestic Helpers|2004
592|Concord Professional Employment Service Centre|同心專業僱傭服務中心|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon|Kwun Tong District|lat: 22.3142670|lng: 114.2230190| | | |Foreign Domestic Helpers, Local Domestic Helpers|2004
595|ABNC EMPLOYMENT AGENCIES CO.|卓誠僱傭中心|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong|Eastern District|lat: 22.2902960|lng: 114.1942100|abncmaid@yahoo.com.hk|25762911|25763600|Foreign Domestic Helpers, Local Domestic Helpers|2004
599|Abadi Employment Consultant Centre|威信(海外)僱傭中心|Unit B166, 1st floor, Well On Garden, 9 Yuk Nga Lane, Tseung Kwan O, New Territories|Sai Kung District|lat: 22.3245205|lng: 114.2540279|tko@abadi.com.hk|27030000|27030660|Foreign Domestic Helpers, Local Domestic Helpers|2009
604|M & M Development Company Limited|美上美發展有限公司|Suite 401B, 4th floor, Chinachem Tower, 34-37 Connaught Road Central, Central, Hong Kong|Central and Western District|lat: 22.2838114|lng: 114.1570372|tigeryscheung@yahoo.com.hk|94952041| |Foreign Domestic Helpers|2004
606|Four Seas Employment Agency|四海僱傭代理|Flat C, 1st floor, Tai Hing Building, 64-66 Tuen Mun Heung Sze Wui Road, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3966546|lng: 113.9749389|fourseasmaid@yahoo.com|26122456|26122457|Foreign Domestic Helpers, Imported Worker|2004
607|Four Seas Employment Agency|四海僱傭代理|Shop B2, Ground floor, Polly Mansion, 20-24 Tai Fung Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4459310|lng: 114.0304970|yl.fourseasmaid@yahoo.com|25014800|25014200|Foreign Domestic Helpers|2014
608|Great Possession Employment Agency|大有僱傭中心|Shop 4, Ground floor, Chit Lee Commercial Building, 30-36 Shau Kei Wan Road, Sai Wan Ho, Hong Kong|Eastern District|lat: 22.2835145|lng: 114.2205065|wepossess@gmail.com|21178119|25138773|Foreign Domestic Helpers|2004
609|Great Possession Employment Agency|大有僱傭中心|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon|Kwun Tong District|lat: 22.3069951|lng: 114.2335701|gplamtim@gmail.com|21174133|31889443|Foreign Domestic Helpers|2005
610|Bright Essence International Limited|朗逸國際有限公司|Ground floor, 251 Ma Tin Tsuen, Ma Tin Pok, Yuen Long, New Territories|Yuen Long District|lat: 22.4445484|lng: 114.0222095|brilliant_stevencho@yahoo.com.hk|24760326|24739776|Foreign Domestic Helpers|2004
611|Yat Yin Domestic Helper Agency|逸欣僱傭中心|Flat 1B, Ground floor, Lucky Building, 119 Castle Peak Road, San Hui, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3977075|lng: 113.9771739|yatyin314@yahoo.com.hk|97218652|26180210|Foreign Domestic Helpers|2004
616|California Employment Agency|迦利僱傭公司|Unit 3009, 3rd floor, In-Citi, 15-19 Kau Yuk Road, Yuen Long, New Territories|Yuen Long District|lat: 22.4427237|lng: 114.0272673|info@california-maid.com.hk|24783013|24783612|Foreign Domestic Helpers, Local Domestic Helpers|2004
619|SVC DEVELOPMENT CO.|思維僱傭|Shop 8B, Mezzanine floor, 8 Dung Fat Street, Lo Tak Court, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3730812|lng: 114.1160065|ivys_agency_hk@yahoo.com|24311331|27803822|Foreign Domestic Helpers, Local Domestic Helpers|2004
622|Anlida|安利達|Shop 336, Level 4, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon|Kwun Tong District|lat: 22.3069993|lng: 114.2335972|funtop888@yahoo.com.hk|27720086|27720087|Foreign Domestic Helpers|2008
624|Hing Yee Employment Agency Limited|慶宜僱傭代理有限公司|Room 702, 7th floor, Causeway Bay Centre, 15-23 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2800525|lng: 114.1866721|lily@hingyee.com.hk|28907132|28905870|Foreign Domestic Helpers, Local Domestic Helpers|2004
626|Asian Mart Employment Centre|匯亞僱傭中心|Flat E, 9th floor, Liberty Mansion, 26E Jordan Road, Jordan, Kowloon|Yau Tsim Mong District|lat: 22.3050035|lng: 114.1698016|evachow_asianmart@yahoo.com.hk|23021616|23021722|Foreign Domestic Helpers, Local Domestic Helpers|2004
633|Markwell Service Company|緻佳服務公司|Room 801, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|billywfko@gmail.com|21392752|21392800|Foreign Domestic Helpers, Local Domestic Helpers|2004
634|O & S Employment Agency|安心海外僱傭中心|Shop 3B, Ground floor, Roca Centre, 12-18 Shu Kuk Street, North Point, Hong Kong|Eastern District|lat: 22.2909180|lng: 114.2006050|hr@ons.com.hk|28560866|28560777|Foreign Domestic Helpers, Local Domestic Helpers|2004
635|O & S Employment Agency|安心海外僱傭中心|Shop B, Block A27, Ground floor, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho, Hong Kong|Eastern District|lat: 22.2827629|lng: 114.2219940|hr@ons.com.hk|28560866|25609799|Foreign Domestic Helpers, Local Domestic Helpers|2009
642|Hong Maid Employment Agency|康美雇傭介紹所|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2865267|lng: 114.1514830|info@homemaid.com.hk|31135201|36905556|Foreign Domestic Helpers|2005
647|Well House Employment Service Limited|惠浩僱傭有限公司|Shop 1069, 1st floor, The Point, 3 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2799736|lng: 114.1864561|well.house@yahoo.com.hk|36895788|30116016|Foreign Domestic Helpers, Local Domestic Helpers|2005
648|K and B Employment Centre|稱心僱傭中心|Room 1501, 15th floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2799736|lng: 114.1864561|kandb@biznetvigator.com|31738822|31738855|Foreign Domestic Helpers|2005
649|K and B Employment Centre|稱心僱傭中心|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|kandb2@biznetvigator.com|31658811|23852772|Foreign Domestic Helpers|2005
653|Rejoice Employment Services Limited|家家樂僱傭服務有限公司|Flat B, 5th floor, Fairview Mansion, 51 Paterson Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2814485|lng: 114.1850518|rpt_shirley@yahoo.com|25771682|34282273|Foreign Domestic Helpers|2005
666|Pawer Express International Company Limited|上富策略股份有限公司|Ground floor, 1A Watson Road, North Point, Hong Kong|Eastern District|lat: 22.2866559|lng: 114.1913973|ckpe@biznetvigator.com|25783311|25781368|Foreign Domestic Helpers, Local Domestic Helpers|2005
670|An Apple Travel & Employment Services Limited|紅蘋果旅遊僱傭服務有限公司|Room 907, 9th floor, Tower 2, Silvercord, 30 Canton Road, Tsim Sha Tsui, Kowloon|Yau Tsim Mong District|lat: 22.2974849|lng: 114.1694085| | | |Foreign Domestic Helpers|2005
683|Hung Chau Company Limited|鴻舟有限公司|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories|Sai Kung District|lat: 22.3146290|lng: 114.2642970|paul@homes.hk.cn|31023311|31020066|Foreign Domestic Helpers, Imported Worker|2012
692|Top Wealth Employment Agency|特富僱傭中心|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2867225|lng: 114.1523585| | | |Foreign Domestic Helpers|2005
696|Find a Foreign Employer Agency|None|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2832424|lng: 114.1565701| | | |Foreign Domestic Helpers|2005
698|C & R Employment Agency|欣澤僱傭中心|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4424569|lng: 114.0300934|info@cnr.com.hk|82082266|24433212|Foreign Domestic Helpers, Local Domestic Helpers|2005
705|Kasa Maid Agency Limited|金莎來僱傭中心有限公司|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548|info@kasamaid.com|24997676|24997399|Foreign Domestic Helpers, Imported Worker|2005
706|Kasa Maid Agency Limited|金莎來僱傭中心有限公司|Shop 1B, 2nd floor, Tung Yick Building, 8 Yu King Square. Yuen Long, New Territories|Yuen Long District|lat: 22.4440641|lng: 114.0288701|connie@josephmaid.com|21267683|21267682|Foreign Domestic Helpers|2012
707|Kasa Maid Agency Limited|金莎來僱傭中心有限公司|Shop B, Ground floor, On Lok Building, 1 Mei Sun Lane, Tai Po, New Territories|Tai Po District|lat: 22.4529734|lng: 114.1653639|28187898@kasamaid.com|28187898|28817488|Foreign Domestic Helpers, Imported Worker|2014
708|Kasa Maid Agency Limited|金莎來僱傭中心有限公司|Shop A, Ground floor, 63 Third Street, Sai Ying Pun, Hong Kong|Central and Western District|lat: 22.2857590|lng: 114.1421300|syp@kasamaid.com|28187868|24418881|Foreign Domestic Helpers, Imported Worker|2014
711|Nan Fung Employment Service Centre Limited|南豐僱傭中心有限公司|Room 943, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548| |62386266|24146328|Foreign Domestic Helpers, Local Domestic Helpers|2005
714|LogonCorp Employment Agency|樂安居僱傭服務|Shop 24, Podium 1st floor, Caribbean Bazaar Shopping Arcade, 1 Kin Tung Road, Lantau Island, New Territories|Islands District|lat: 22.2918302|lng: 113.9492322| | | |Foreign Domestic Helpers, Local Domestic Helpers|2010
718|Goal Miles Overseas Employment Company|高佳海外僱傭公司|Room 1603, 16th floor, Landwide Commercial Building, 118-120 Austin Road, Tsim Sha Tsui, Kowloon|Yau Tsim Mong District|lat: 22.3031435|lng: 114.1730266|goalmiles@yahoo.com.hk|31882720| |Foreign Domestic Helpers|2005
719|Fortunecome Services Pte Co|富來服務(私人)公司|Flat B, 20th floor, Dragon Rise, 9-11 Pennington Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2788449|lng: 114.1859200|aleen@fortunecome-services.com.hk|29156689|28902538|Foreign Domestic Helpers|2005
729|Kindly Employment Services|心意僱傭服務|Shop 46B, Level 3, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories|Sha Tin District|lat: 22.3791236|lng: 114.1868700|kindlymaid@gmail.com|26669930|23904444|Foreign Domestic Helpers|2005
730|Maxwell International Employment Agency|新鎧國際僱傭公司|Room 1406A, 14th floor, Wu Sang House, 655 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3185385|lng: 114.1692705|maxwellhk@gmail.com|35635088|35636011|Foreign Domestic Helpers|2005
731|Goodwill Placement Services Limited|家譽僱請有限公司|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2873295|lng: 114.1928394| | | |Foreign Domestic Helpers|2005
735|Hung Fai (HK) Employment Agency Limited|鴻輝(香港)女傭有限公司|Room A, 11th floor, Nathan Tower, 518-520 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3124111|lng: 114.1710379|hungfai_miss_tse@yahoo.com.hk|31882668|31889944|Foreign Domestic Helpers|2005
761|Arrow Employment Services|精薦人才服務中心|Room 1603B, 16th floor, Sunbeam Commercial Building, 469-471 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3106905|lng: 114.1707975|info@arrowes.hk|21511125|23326511|Foreign Domestic Helpers|2006
763|Colorfly Employment Services Limited|彩蝶僱傭服務有限公司|Room 813, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|geton1@get.on.com.hk|37035148|37092558|Foreign Domestic Helpers|2006
767|Master Consultants Hong Kong|萬得僱傭中心|Shop 74, Glorious Garden, 45 Lung Mun Road, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3828100|lng: 113.9654640|masteragency88@gmail.com|24539366|37474292|Foreign Domestic Helpers, Office Staff / Executive Search|2006
780|J C Casa Recruitment Agency|嘉栢僱傭中心|Room 1402-03, 14th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2795005|lng: 114.1821624|info@jccasa.com|28668290|28613302|Foreign Domestic Helpers|2006
781|J C Casa Recruitment Agency|嘉栢僱傭中心|Shop A10, Basement, Manly Plaza Phase II, Tak Lee Building, 993 King's Road, Quarry Bay, Hong Kong|Eastern District|lat: 22.2854260|lng: 114.2118510|info@jccasa.com|28668752|24989329|Foreign Domestic Helpers|2006
782|J C Casa Recruitment Agency|嘉栢僱傭中心|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories|Sha Tin District|lat: 22.3791236|lng: 114.1868700|info@jccasa.com|28668891|28908119|Foreign Domestic Helpers|2006
790|Express-Domestic Employment Services Agency|快遞家傭僱用服務代理|Flat B, 3rd floor, Chip Lee Building, 180 Sai Yeung Choi Street South, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3211320|lng: 114.1697270|tonyexpressdomestic@yahoo.com.hk|63321312| |Foreign Domestic Helpers|2006
794|ASIA RAINBOW EMPLOYMENT SERVICES CENTRE|彩虹僱傭中心|Shop B91A, 1st floor, Shopping Centre, Goodrich Garden, 9 Leung Tak Street, Tuen Mun, New Territories|Tuen Mun District|lat: 22.4086046|lng: 113.9676980| |24674066|35291414|Foreign Domestic Helpers|2006
795|Mei Foo Employment Agency Limited|美孚僱傭有限公司|Shop 100A2, Ground floor, 69-119 Broadway, Mei Foo Sun Chuen, Mei Foo, Kowloon|Sham Shui Po District|lat: 22.3366356|lng: 114.1402195|kathy@meifoo.imsbiz.com.hk|27853332|27852322|Foreign Domestic Helpers, Local Domestic Helpers|2006
797|Tai Tung Employment Service|大同菲傭|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548| | | |Foreign Domestic Helpers|2006
799|Bart Chun Employment Service Co.|百駿僱傭服務公司|Room 1507, 15th floor, Fortune Commercial Building, 362 Sha Tsui Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3681465|lng: 114.1188984|bartchun@biznetvigator.com|26828626|81088968|Foreign Domestic Helpers|2006
810|Pacific Garden Employment Agency|海庭僱傭中心|Room A, 3rd floor, Kam Ma Building, 16 Cameron Road, Tsim Sha Tsui, Kowloon|Yau Tsim Mong District|lat: 22.2988624|lng: 114.1741806|pg@maidoutlet.com|27812933|27711295|Foreign Domestic Helpers, Local Domestic Helpers|2006
819|Asia Elite Employment Centre|億利僱傭中心|Flat C2, Block C, 1st floor, Kuen Yick Building, 18 Chun Yin Square, Yuen Long, New Territories|Yuen Long District|lat: 22.4464538|lng: 114.0231091|asiaelite_centre@yahoo.com.hk|22199941|22199909|Foreign Domestic Helpers|2006
820|A & E Employment Centre|運通僱傭中心|Room 1605, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|mongkok@aeemployment.com|27701198|23889057|Foreign Domestic Helpers, Local Domestic Helpers|2006
821|A & E Employment Centre|運通僱傭中心|Shop 1A, 2nd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories|Yuen Long District|lat: 22.4440610|lng: 114.0287549|yuenlong@aeemployment.com|24740001|24740123|Foreign Domestic Helpers|2008
822|A & E Employment Centre|運通僱傭中心|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548|tsuenwan@aeemployment.com|31000151|31000120|Foreign Domestic Helpers|2007
823|A & E Employment Centre|運通僱傭中心|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2795382|lng: 114.1858988|causewaybay@aeemployment.com|21551120|21551139|Foreign Domestic Helpers|2008
826|IPT Employment Agency|關心您 (印菲泰) 僱傭中心|Flat B, 13th floor, Bonds Mansion, 554-556 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3143310|lng: 114.1706555|ipt.employment@yahoo.com.hk|27062282|27062292|Foreign Domestic Helpers|2006
838|SINDY EMPLOYMENT SERVICE CO|仙荻僱傭公司|Room 11, 3rd floor, Shing Tak Mansion, 11-15 Peace Avenue, Ho Man Tin, Kowloon|Kowloon City District|lat: 22.3197234|lng: 114.1736535|sindyyuhk@yahoo.com.hk|94805726|27141039|Foreign Domestic Helpers, Imported Worker|2006
864|DK & C Employment Service Co.|盈瑜僱傭服務公司|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548|dknc@dknc.com.hk|31881789|35851669|Foreign Domestic Helpers, Local Domestic Helpers|2006
865|Chin House Employment Agency Limited|薦人館有限公司|Room 1608, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|info@chinhouse.com.hk|31882308|31881648|Foreign Domestic Helpers|2006
868|Chin House Employment Agency Limited|薦人館有限公司|Shop 215, Level 2, Metro City, Phase 1, Tseung Kwan O, New Territories|Sai Kung District|lat: 22.3119357|lng: 114.2568776|info@chinhouse.com.hk|27044880|27045880|Foreign Domestic Helpers|2006
872|Belief Employment Limited|信心(海外)僱傭有限公司|16th floor, Toi Shan Association Building, 167-169 Hennessy Road, Wan Chai, Hong Kong|Wan Chai District|lat: 22.2779275|lng: 114.1738130|info@belief.com.hk|31131188|31671111|Foreign Domestic Helpers, Local Domestic Helpers|2006
874|Oriental Employment Services Company Limited|東誠僱傭服務有限公司|Shop 3B, Midlan Court, 60-62 Caine Road, Mid-Levels, Hong Kong|Central and Western District|lat: 22.2813614|lng: 114.1518982|marina1998wong@yahoo.com.hk|25239911|28906618|Foreign Domestic Helpers|2007
876|VIEW RISE MAID SERVICE|景昇僱傭代理|Flat D, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3144092|lng: 114.1685942|viewrisehk@yahoo.com.hk|31611413|30201825|Foreign Domestic Helpers, Local Domestic Helpers|2007
878|VIEW RISE MAID SERVICE|景昇僱傭代理|Flat H, 18th floor, Hennessy Apartments, 48 Percival Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2797809|lng: 114.1830194|viewriscb@yahoo.com.hk|28810708|30201822|Foreign Domestic Helpers, Local Domestic Helpers|2014
880|HONOR CLUB EMPLOYMENT SERVICES|安亞僱傭中心|1st floor, 36 San On Tsuen, Sai Kung, New Territories|Sai Kung District|lat: 22.3833893|lng: 114.2709760|honor_club@yahoo.com.hk|82023683|27919799|Foreign Domestic Helpers, Imported Worker, Local Domestic Helpers|2007
884|Maid Link Employment Services Limited|僱傭軒有限公司|Shop 65, 1st floor, Houston Centre, 63 Mody Road, Tsim Sha Tsui East, Kowloon|Yau Tsim Mong District|lat: 22.2980370|lng: 114.1768900| |31767076|21296610|Foreign Domestic Helpers, Local Domestic Helpers|2007
885|Instant Maids Centre Limited|現成女傭中心有限公司|Shop 8, Ground floor, Chun Chu House, 1 Castle Peak Road, Yuen Long, New Territories|Yuen Long District|lat: 22.4447700|lng: 114.0318170|imcimc.hk@gmail.com|24703383|24703808|Foreign Domestic Helpers|2007
889|SKY EMPLOYMENT SERVICE COMPANY LIMITED|天生僱傭有限公司|Flat 403, 4th floor, Nan Shan Building, 78 Chung On Street, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3701723|lng: 114.1171327|chan.vinccy@yahoo.com.hk|23669812|37412881|Foreign Domestic Helpers|2007
893|Top & Best Employment Services Centre|恩典僱傭服務中心|Room C, 1st floor, Block 1, Kam Lai Building, 5 Yan Ching Street, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3959652|lng: 113.9745008|topbest_anna@yahoo.com.hk|26182999|26189133|Foreign Domestic Helpers|2007
896|STAR CARE EMPLOYMENT AGENCY|星越僱傭中心|Shop 104A, Ground floor, Blocks 1, 2 & 3, City Garden, North Point, Hong Kong|Eastern District|lat: 22.2902780|lng: 114.1941320| |26138080|26138085|Foreign Domestic Helpers|2010
899|SUNWOOD EMPLOYMENT CENTRE|生活僱傭中心|Flat C, 11th floor, Mongkok Building, 546 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3140623|lng: 114.1707161|sunwoodemployment_2007@yahoo.com.hk|92115400|24982726|Foreign Domestic Helpers, Imported Worker|2007
900|UNITED ASIA EMPLOYMENT AGENCY|聯亞僱傭服務|Shop F, Ground floor, Wing Lam Mansion, 1A-1J San Lau Street, Hung Hom, Kowloon|Kowloon City District|lat: 22.3124682|lng: 114.1866652|unitedasiahk@gmail.com|26814444|23331344|Foreign Domestic Helpers, Imported Worker|2007
914|BIR EMPLOYMENT AGENCY LIMITED|高盛僱傭中心有限公司|Room 702, 7th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2795275|lng: 114.1859095|info@bir.com.hk|82088897|28828119|Foreign Domestic Helpers|2007
927|SAINT HAPPY MAIDS AGENCY|穎時僱傭中心|Unit 1026, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548| | | |Foreign Domestic Helpers|2015
928|SAINT HAPPY MAIDS AGENCY|穎時僱傭中心|Room 720, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141| | | |Foreign Domestic Helpers, Local Domestic Helpers|2015
932|WEALTHY GOLD CONSULTANT LIMITED|金濠顧問有限公司|Shop 225-226, 2nd floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2895668|lng: 114.1951017| | | |Foreign Domestic Helpers|2007
937|Premier Employment Consultant|美亞海外僱傭公司|Shop 2, Ground floor, Site 1, Whampoa Garden, Hung Hom, Kowloon|Kowloon City District|lat: 22.3059240|lng: 114.1843010|premieremp@biznetivgator.com|23633163|23633063|Foreign Domestic Helpers, Local Domestic Helpers|2007
939|Ocean Fine Employment Limited|開洋僱傭有限公司|Room 512, 5th floor, Yip Fung Building, 2-18 D'Aguilar Street, Central, Hong Kong|Central and Western District|lat: 22.2813539|lng: 114.1561333|oceanfine@hotmail.com|25212598|25267925|Foreign Domestic Helpers|2007
945|Golden Link Employment Agency|金銀島僱傭中心|Room 406, Block B, 4th floor, Manning Industrial Building, 116-118 How Ming Street, Kwun Tong, Kowloon|Kwun Tong District|lat: 22.3110264|lng: 114.2243624|heivien@gmail.com|62235654|31191309|Foreign Domestic Helpers|2007
948|Western Union Human Resource|西聯人力資源服務公司|Room C, 16th floor, Punfet Building, 701 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3201109|lng: 114.1689320|westernunionhr@yahoo.com.hk|23980255|23980505|Foreign Domestic Helpers, Local Domestic Helpers|2007
951|Care Ford Employment Agency|家樂福僱傭代理|Room 1029, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738014|lng: 114.1163447|careford88@yahoo.com.hk|21100345|21100355|Foreign Domestic Helpers|2007
953|Fancy Employment Agency|紹職會|Room 1504, 15th floor, Progress Commercial Building, 9 Irving Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2787865|lng: 114.1864906|cs@fancymaid.com|28046388| |Foreign Domestic Helpers, Local Domestic Helpers|2007
956|Royalcorp Employment Agency Limited|樂悠居僱傭服務有限公司|Shop A50-51, Ground floor, Ma On Shan Centre, 1 On Chun Street, Ma On Shan, New Territories|Sha Tin District|lat: 22.4255020|lng: 114.2325930|pakon_mos@yahoo.com.hk|26311144|26316188|Foreign Domestic Helpers|2007
971|Nitschke Employment Co.|勵富僱傭公司|Flat 01, 11th floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong|Central and Western District|lat: 22.2861495|lng: 114.1529385|nitschkeemployment@gmail.com|28510280|22523703|Foreign Domestic Helpers|2007
